Time,Open,High,Low,Close,Volume
12/09/2014,1240.421,1240.651,1227.501,1229.292,1260
14/09/2014,1227.271,1229.382,1225.537,1228.212,120
15/09/2014,1228.232,1238.519,1227.744,1233.239,1380
16/09/2014,1233.239,1241.911,1231.713,1235.06,1381
17/09/2014,1235.044,1239.161,1215.979,1219.736,1380
18/09/2014,1219.711,1227.861,1215.592,1224.806,1380
19/09/2014,1224.793,1228.493,1213.653,1215.205,1260
21/09/2014,1215.242,1216.342,1214.621,1216.022,120
22/09/2014,1216.071,1220.391,1208.162,1214.922,1381
23/09/2014,1214.922,1235.281,1214.174,1221.877,1381
24/09/2014,1221.877,1226.009,1214.991,1215.662,1381
25/09/2014,1215.611,1224.431,1206.765,1222.632,1381
26/09/2014,1222.731,1231.249,1212.209,1217.984,1260
28/09/2014,1218.261,1218.895,1215.74,1216.668,120
29/09/2014,1216.683,1223.252,1214.829,1216.424,1381
30/09/2014,1216.424,1220.082,1204.406,1207.901,1380
01/10/2014,1207.901,1219.33,1204.555,1215.192,1381
02/10/2014,1215.192,1222.311,1208.593,1213.322,1381
03/10/2014,1213.322,1213.511,1189.965,1190.502,1260
05/10/2014,1191.491,1191.491,1182.829,1186.242,120
06/10/2014,1186.341,1208.998,1182.981,1206.642,1381
07/10/2014,1206.692,1213.39,1202.884,1210.011,1380
08/10/2014,1210.062,1224.03,1204.895,1219.671,1381
09/10/2014,1219.678,1233.306,1218.929,1223.371,1381
10/10/2014,1223.379,1225.408,1217.332,1222.788,1260
12/10/2014,1223.261,1232.171,1223.073,1230.962,120
13/10/2014,1230.961,1237.704,1224.989,1235.322,1141
14/10/2014,1235.296,1238.168,1228.727,1229.207,1381
15/10/2014,1229.202,1249.679,1221.781,1240.131,1381
16/10/2014,1240.131,1245.151,1235.332,1238.442,1381
17/10/2014,1238.382,1241.648,1231.621,1237.653,1260
19/10/2014,1238.381,1240.191,1234.578,1234.578,119
20/10/2014,1234.579,1248.729,1234.579,1245.641,1380
21/10/2014,1245.692,1255.179,1245.308,1248.481,1381
22/10/2014,1248.481,1249.349,1240.421,1242.463,1380
23/10/2014,1242.463,1244.562,1226.282,1231.341,1380
24/10/2014,1231.341,1234.298,1228.72,1230.688,1260
26/10/2014,1230.386,1230.701,1227.298,1227.967,120
27/10/2014,1228.007,1231.979,1225.257,1226.132,1381
28/10/2014,1226.331,1235.522,1222.428,1228.969,1381
29/10/2014,1228.97,1230.522,1208.199,1212.515,1381
30/10/2014,1212.526,1215.574,1195.881,1200.141,1379
31/10/2014,1200.141,1202.655,1161.148,1172.41,1260
02/11/2014,1169.77,1170.142,1163.502,1166.222,60
03/11/2014,1166.233,1173.778,1161.529,1165.071,1332
04/11/2014,1165.071,1174.792,1163.821,1168.876,1377
05/11/2014,1168.871,1169.274,1137.731,1143.427,1381
06/11/2014,1143.411,1149.501,1138.061,1140.499,1381
07/11/2014,1140.474,1178.641,1131.549,1177.721,1320
09/11/2014,1177.452,1177.521,1169.882,1170.41,60
10/11/2014,1170.409,1177.17,1147.286,1155.323,1380
11/11/2014,1155.312,1173.239,1146.061,1161.695,1381
12/11/2014,1161.726,1170.011,1157.231,1158.848,1381
13/11/2014,1158.942,1167.89,1153.852,1160.797,1381
14/11/2014,1160.769,1193.55,1146.845,1188.481,1320
16/11/2014,1186.609,1187.679,1182.061,1182.081,60
17/11/2014,1182.181,1194.132,1181.408,1186.208,1381
18/11/2014,1186.229,1204.602,1183.342,1195.026,1381
19/11/2014,1195.006,1202.129,1175.089,1182.015,1380
20/11/2014,1182.015,1197.066,1176.761,1193.102,1381
21/11/2014,1193.081,1207.76,1186.678,1201.182,1320
23/11/2014,1200.601,1204.186,1200.342,1201.454,60
24/11/2014,1201.462,1203.599,1192.771,1197.101,1381
25/11/2014,1197.114,1202.911,1190.334,1201.222,1381
26/11/2014,1201.222,1201.583,1194.84,1197.551,1381
27/11/2014,1197.502,1199.577,1185.552,1189.368,1141
28/11/2014,1189.335,1190.741,1165.181,1166.491,1125
30/11/2014,1151.079,1153.85,1142.639,1150.639,41
01/12/2014,1150.809,1221.012,1146.621,1205.829,1381
02/12/2014,1205.83,1210.622,1191.927,1197.632,1381
03/12/2014,1197.682,1215.012,1194.425,1208.027,1381
04/12/2014,1208.042,1213.301,1201.288,1204.309,1381
05/12/2014,1204.296,1207.481,1186.311,1191.942,1320
07/12/2014,1190.439,1190.852,1187.066,1189.181,60
08/12/2014,1189.161,1208.819,1188.561,1202.934,1381
09/12/2014,1202.89,1238.191,1199.341,1229.099,1381
10/12/2014,1229.1,1238.174,1224.592,1229.539,1381
11/12/2014,1229.539,1232.673,1215.831,1226.523,1381
12/12/2014,1226.533,1227.311,1214.442,1222.21,1320
14/12/2014,1221.822,1224.08,1220.879,1221.739,60
15/12/2014,1221.979,1224.077,1190.579,1198.542,1380
16/12/2014,1198.542,1223.447,1187.488,1197.561,1381
17/12/2014,1197.5,1202.911,1182.974,1190.31,1380
18/12/2014,1190.235,1213.798,1189.133,1196.608,1381
19/12/2014,1196.542,1201.231,1193.509,1195.362,1320
21/12/2014,1195.462,1195.616,1193.642,1195.439,60
22/12/2014,1195.44,1203.22,1170.598,1173.829,1374
23/12/2014,1173.83,1184.871,1172.558,1178.209,1381
24/12/2014,1178.186,1181.161,1172.749,1174.672,1124
25/12/2014,1176.049,1178.88,1176.019,1176.83,59
26/12/2014,1176.822,1198.982,1176.528,1195.606,1319
28/12/2014,1194.07,1196.292,1193.833,1193.833,60
29/12/2014,1193.807,1197.391,1178.808,1181.714,1380
30/12/2014,1181.749,1210.465,1180.669,1199.322,1380
31/12/2014,1199.429,1203.772,1179.588,1183.701,1320
01/01/2015,1183.949,1187.403,1183.23,1186.664,60
02/01/2015,1186.684,1194.998,1167.43,1188.354,1318
04/01/2015,1188.111,1188.48,1177.929,1183.841,60
05/01/2015,1183.841,1207.387,1182.784,1203.241,1381
06/01/2015,1203.23,1223.022,1201.603,1216.116,1381
07/01/2015,1216.372,1218.568,1208.951,1212.269,1381
08/01/2015,1212.27,1216.429,1204.771,1208.107,1381
09/01/2015,1208.096,1223.978,1206.939,1223.032,1320
11/01/2015,1223.029,1226.33,1222.729,1225.514,60
12/01/2015,1225.525,1235.822,1217.472,1231.277,1380
13/01/2015,1231.264,1244.087,1227.238,1233.007,1381
14/01/2015,1233.007,1244.308,1224.976,1230.866,1381
15/01/2015,1230.891,1266.712,1225.965,1261.93,1381
16/01/2015,1261.979,1282.031,1254.93,1280.222,1319
18/01/2015,1280.082,1281.358,1275.311,1278.579,60
19/01/2015,1278.583,1279.102,1271.998,1275.541,1141
20/01/2015,1275.572,1297.121,1274.001,1292.021,1381
21/01/2015,1292.08,1305.244,1284.549,1291.811,1380
22/01/2015,1291.768,1307.474,1279.534,1300.912,1381
23/01/2015,1300.841,1301.808,1284.308,1294.001,1320
25/01/2015,1293.109,1297.912,1290.052,1296.861,60
26/01/2015,1296.861,1299.109,1275.828,1279.872,1381
27/01/2015,1279.868,1297.527,1272.221,1293.338,1380
28/01/2015,1293.349,1293.629,1279.7,1284.862,1381
29/01/2015,1284.961,1285.871,1252.05,1260.68,1381
30/01/2015,1260.679,1284.699,1257.041,1283.351,1320
01/02/2015,1281.849,1282.59,1279.422,1280.672,60
02/02/2015,1280.672,1283.341,1266.292,1274.59,1381
03/02/2015,1274.601,1285.67,1255.461,1261.441,1381
04/02/2015,1261.411,1273.879,1256.634,1272.341,1380
05/02/2015,1272.364,1273.665,1256.141,1265.327,1380
06/02/2015,1265.328,1268.696,1228.298,1233.602,1320
08/02/2015,1236.38,1238.81,1234.229,1237.932,60
09/02/2015,1237.962,1243.658,1235.033,1238.668,1380
10/02/2015,1238.677,1245.808,1230.946,1233.418,1380
11/02/2015,1233.443,1238.649,1216.499,1220.502,1380
12/02/2015,1220.487,1232.867,1219.061,1223.566,1381
13/02/2015,1223.555,1234.899,1222.8,1229.461,1320
15/02/2015,1227.921,1229.36,1227.242,1228.902,60
16/02/2015,1228.872,1236.538,1228.621,1231.762,1110
17/02/2015,1231.76,1233.932,1203.713,1209.362,1377
18/02/2015,1209.354,1214.339,1197.531,1213.055,1381
19/02/2015,1213.12,1222.912,1205.334,1208.792,1381
20/02/2015,1208.792,1215.388,1198.141,1201.582,1320
22/02/2015,1203.37,1203.541,1200.811,1202.298,60
23/02/2015,1202.318,1210.279,1190.749,1203.036,1381
24/02/2015,1203.042,1205.009,1190.388,1204.861,1381
25/02/2015,1204.861,1211.782,1201.069,1205.552,1381
26/02/2015,1205.552,1219.941,1203.531,1210.091,1380
27/02/2015,1210.073,1219.329,1204.439,1212.971,1320
01/03/2015,1213.669,1215.419,1212.509,1214.036,60
02/03/2015,1214.002,1223.189,1204.595,1206.879,1380
03/03/2015,1206.899,1214.768,1195.378,1204.624,1380
04/03/2015,1204.594,1208.931,1198.214,1202.268,1380
05/03/2015,1202.268,1209.38,1196.458,1200.099,1379
06/03/2015,1200.069,1200.639,1163.723,1166.991,1320
08/03/2015,1169.209,1170.58,1168.299,1169.659,60
09/03/2015,1169.648,1175.289,1165.798,1166.589,1334
10/03/2015,1166.573,1170.529,1155.192,1163.891,1380
11/03/2015,1163.931,1165.191,1147.462,1155.479,1381
12/03/2015,1155.48,1166.479,1148.538,1154.061,1380
13/03/2015,1154.061,1161.718,1151.348,1158.093,1260
15/03/2015,1158.72,1158.72,1155.611,1156.853,120
16/03/2015,1156.833,1164.047,1150.336,1156.36,1379
17/03/2015,1156.345,1159.829,1142.759,1149.769,1380
18/03/2015,1149.801,1175.605,1145.908,1171.638,1380
19/03/2015,1171.688,1177.741,1159.514,1171.96,1380
20/03/2015,1171.96,1187.947,1168.728,1181.884,1259
22/03/2015,1183.469,1187.178,1183.29,1186.518,120
23/03/2015,1186.569,1191.579,1179.308,1189.539,1380
24/03/2015,1189.553,1194.989,1185.399,1191.748,1381
25/03/2015,1191.798,1199.689,1186.618,1194.918,1380
26/03/2015,1194.918,1219.681,1194.468,1203.219,1381
27/03/2015,1203.18,1206.147,1192.599,1198.293,1260
29/03/2015,1198.571,1199.361,1196.301,1197.181,120
30/03/2015,1197.11,1198.389,1182.318,1185.904,1380
31/03/2015,1185.893,1190.719,1178.391,1183.583,1381
01/04/2015,1183.632,1208.598,1180.821,1203.821,1381
02/04/2015,1203.821,1207.302,1194.909,1201.899,1261
05/04/2015,1213.16,1217.847,1212.9,1217.719,120
06/04/2015,1217.719,1224.188,1213.807,1214.68,1381
07/04/2015,1214.68,1214.778,1207.425,1208.906,1380
08/04/2015,1208.918,1212.311,1197.379,1201.179,1380
09/04/2015,1201.179,1202.601,1192.618,1194.443,1381
10/04/2015,1194.444,1210.739,1193.252,1206.774,1260
12/04/2015,1206.831,1208.722,1206.612,1207.922,120
13/04/2015,1207.919,1209.498,1196.388,1199.212,1381
14/04/2015,1199.219,1201.429,1183.97,1193.878,1381
15/04/2015,1193.879,1205.023,1188.901,1204.769,1380
16/04/2015,1204.759,1209.168,1194.752,1199.063,1381
17/04/2015,1199.044,1207.779,1197.428,1203.046,1260
19/04/2015,1204.572,1206.629,1203.629,1206.478,120
20/04/2015,1206.478,1209.077,1191.383,1196.026,1381
21/04/2015,1196.026,1204.282,1193.139,1201.807,1381
22/04/2015,1201.819,1204.759,1185.679,1188.953,1380
23/04/2015,1188.953,1197.98,1184.304,1193.791,1381
24/04/2015,1193.791,1195.902,1175.204,1179.054,1260
26/04/2015,1179.82,1180.239,1178.613,1179.893,120
27/04/2015,1179.86,1207.218,1178.616,1199.816,1381
28/04/2015,1199.816,1215.031,1199.211,1211.636,1381
29/04/2015,1211.626,1214.044,1201.347,1204.612,1381
30/04/2015,1204.602,1207.179,1177.051,1184.41,1381
01/05/2015,1184.425,1185.189,1169.583,1178.028,1260
03/05/2015,1177.962,1180.047,1177.709,1178.56,120
04/05/2015,1178.559,1192.812,1177.838,1188.401,1381
05/05/2015,1188.401,1199.809,1185.709,1195.261,1381
06/05/2015,1195.261,1197.605,1188.222,1190.278,1318
07/05/2015,1190.278,1191.31,1178.837,1184.251,1381
08/05/2015,1184.251,1193.445,1181.811,1187.88,1260
10/05/2015,1189.489,1190.378,1188.033,1189.911,120
11/05/2015,1189.911,1191.77,1178.891,1183.752,1381
12/05/2015,1183.74,1197.025,1180.829,1192.355,1381
13/05/2015,1192.355,1218.858,1191.249,1213.611,1381
14/05/2015,1213.602,1227.27,1212.311,1220.997,1381
15/05/2015,1221.017,1226.139,1210.96,1223.693,1260
17/05/2015,1223.859,1225.329,1223.434,1223.805,111
18/05/2015,1223.82,1232.329,1221.587,1224.139,1381
19/05/2015,1224.139,1224.659,1205.753,1209.381,1381
20/05/2015,1209.431,1213.369,1203.284,1209.962,1379
21/05/2015,1210.011,1212.759,1201.589,1205.879,1381
22/05/2015,1205.888,1214.839,1201.529,1205.888,1260
24/05/2015,1205.568,1205.568,1203.369,1203.908,120
25/05/2015,1203.879,1208.58,1202.801,1206.778,1140
26/05/2015,1206.788,1206.959,1185.532,1188.318,1379
27/05/2015,1188.318,1190.858,1183.668,1187.458,1379
28/05/2015,1187.478,1192.148,1180.421,1188.768,1380
29/05/2015,1188.769,1193.873,1185.748,1190.298,1260
31/05/2015,1189.269,1197.308,1189.269,1191.188,120
01/06/2015,1191.188,1204.248,1184.559,1189.071,1381
02/06/2015,1189.071,1196.249,1185.951,1193.638,1381
03/06/2015,1193.688,1195.543,1179.391,1185.549,1381
04/06/2015,1185.559,1186.17,1172.908,1177.708,1381
05/06/2015,1177.718,1178.579,1162.741,1171.689,1260
07/06/2015,1170.532,1171.279,1169.069,1171.228,120
08/06/2015,1171.23,1177.58,1169.451,1173.558,1381
09/06/2015,1173.579,1182.899,1173.169,1177.239,1381
10/06/2015,1177.25,1192.259,1175.198,1186.278,1381
11/06/2015,1186.249,1187.928,1175.629,1181.621,1381
12/06/2015,1181.621,1184.252,1176.679,1181.418,1260
14/06/2015,1180.438,1186.359,1180.438,1183.998,119
15/06/2015,1183.998,1190.492,1172.729,1185.919,1381
16/06/2015,1185.968,1187.871,1176.029,1182.111,1380
17/06/2015,1182.162,1189.139,1174.569,1184.929,1381
18/06/2015,1184.918,1205.69,1184.038,1200.441,1381
19/06/2015,1200.459,1204.139,1198.319,1199.798,1260
21/06/2015,1199.628,1200.96,1196.512,1198.938,119
22/06/2015,1198.948,1199.97,1182.121,1185.762,1381
23/06/2015,1185.77,1188.069,1176.408,1178.688,1381
24/06/2015,1178.688,1180.229,1170.849,1175.382,1380
25/06/2015,1175.379,1178.099,1171.54,1174.411,1381
26/06/2015,1174.411,1178.619,1168.529,1175.239,1260
28/06/2015,1184.231,1188.069,1181.73,1185.518,120
29/06/2015,1185.519,1187.072,1173.808,1179.021,1380
30/06/2015,1179.021,1180.45,1166.898,1171.889,1261
01/07/2015,1172.782,1175.049,1167.551,1168.232,1335
02/07/2015,1168.232,1169.359,1156.98,1165.889,1380
03/07/2015,1165.889,1170.229,1165.408,1168.649,1021
05/07/2015,1173.599,1174.88,1171.209,1173.13,118
06/07/2015,1173.13,1174.418,1162.848,1169.491,1381
07/07/2015,1169.491,1169.941,1147.979,1154.501,1380
08/07/2015,1154.451,1164.628,1147.158,1156.718,1380
09/07/2015,1156.718,1167.66,1155.949,1157.981,1380
10/07/2015,1157.981,1165.379,1157.681,1162.921,1260
12/07/2015,1162.999,1164.759,1161.611,1162.448,120
13/07/2015,1162.458,1164.178,1151.119,1156.511,1380
14/07/2015,1156.528,1159.738,1152.889,1156.122,1380
15/07/2015,1156.122,1156.482,1143.209,1148.029,1380
16/07/2015,1148.029,1148.79,1142.229,1144.569,1381
17/07/2015,1144.558,1145.739,1131.158,1134.2,1260
19/07/2015,1133.469,1133.469,1129.288,1132.132,120
20/07/2015,1132.132,1132.888,1070.698,1099.342,1380
21/07/2015,1099.318,1109.879,1098.301,1099.578,1380
22/07/2015,1099.598,1102.649,1087.078,1094.078,1381
23/07/2015,1094.151,1105.873,1087.189,1090.898,1380
24/07/2015,1090.898,1101.561,1077.219,1098.572,1260
26/07/2015,1099.029,1100.849,1095.179,1097.308,120
27/07/2015,1097.319,1105.001,1088.339,1094.268,1380
28/07/2015,1094.268,1098.949,1091.559,1095.901,1380
29/07/2015,1095.852,1101.85,1090.398,1097.511,1380
30/07/2015,1097.511,1098.59,1082.498,1089.012,1379
31/07/2015,1089.012,1103.378,1079.949,1095.272,1260
02/08/2015,1095.909,1096.389,1092.788,1093.191,120
03/08/2015,1093.242,1097.689,1083.188,1084.278,1380
04/08/2015,1084.278,1094.702,1080.968,1085.742,1380
05/08/2015,1085.78,1092.571,1082.959,1084.971,1381
06/08/2015,1084.971,1093.969,1083.472,1089.298,1380
07/08/2015,1089.258,1099.459,1082.779,1092.919,1260
09/08/2015,1094.342,1094.399,1091.771,1091.782,120
10/08/2015,1091.79,1108.879,1089.598,1105.758,1380
11/08/2015,1105.712,1119.348,1093.778,1108.629,1380
12/08/2015,1108.63,1125.66,1101.741,1124.03,1380
13/08/2015,1124.039,1126.808,1113.589,1114.341,1380
14/08/2015,1114.359,1121.021,1111.858,1113.828,1260
16/08/2015,1113.961,1114.849,1113.56,1114.302,120
17/08/2015,1114.339,1122.788,1113.911,1116.988,1380
18/08/2015,1116.969,1121.08,1109.638,1117.601,1380
19/08/2015,1117.588,1134.582,1116.258,1133.752,1381
20/08/2015,1133.752,1155.67,1133.228,1155.659,1381
21/08/2015,1155.649,1168.219,1148.912,1160.071,1260
23/08/2015,1160.739,1165.29,1160.39,1162.929,120
24/08/2015,1162.929,1170.029,1145.758,1153.668,1380
25/08/2015,1153.618,1156.578,1134.569,1146.119,1380
26/08/2015,1146.19,1146.23,1117.722,1124.369,1380
27/08/2015,1124.329,1129.301,1118.278,1126.828,1380
28/08/2015,1126.829,1140.792,1123.758,1133.021,1260
30/08/2015,1132.849,1134.199,1131.309,1132.359,120
31/08/2015,1132.349,1136.629,1125.668,1134.758,1380
01/09/2015,1134.758,1147.861,1134.328,1139.329,1379
02/09/2015,1139.329,1142.398,1132.048,1133.039,1380
03/09/2015,1133.039,1134.26,1121.809,1125.679,1379
04/09/2015,1125.71,1132.21,1116.78,1120.921,1260
06/09/2015,1122.92,1123.56,1120.349,1120.598,119
07/09/2015,1120.638,1124.779,1115.788,1120.63,1141
08/09/2015,1120.629,1126.681,1118.578,1122.731,1380
09/09/2015,1122.731,1125.342,1101.239,1107.802,1380
10/09/2015,1107.802,1114.988,1103.742,1111.7,1380
11/09/2015,1111.699,1112.869,1098.728,1107.201,1259
13/09/2015,1107.69,1107.929,1104.718,1104.778,120
14/09/2015,1104.768,1110.421,1103.529,1109.079,1379
15/09/2015,1109.108,1109.251,1102.459,1105.121,1380
16/09/2015,1105.121,1124.152,1103.958,1119.749,1380
17/09/2015,1119.851,1135.68,1115.388,1130.929,1381
18/09/2015,1130.93,1141.639,1127.529,1138.421,1259
20/09/2015,1138.911,1139.89,1137.129,1137.329,120
21/09/2015,1137.348,1139.849,1129.518,1132.269,1379
22/09/2015,1132.269,1136.602,1121.328,1124.439,1380
23/09/2015,1124.419,1134.171,1121.819,1131.989,1380
24/09/2015,1132.009,1156.711,1130.479,1149.82,1380
25/09/2015,1149.819,1151.172,1140.731,1145.78,1260
27/09/2015,1145.041,1146.762,1144.26,1146.762,120
28/09/2015,1146.762,1148.199,1127.92,1132.229,1380
29/09/2015,1132.229,1134.638,1124.298,1125.838,1380
30/09/2015,1125.832,1128.119,1111.698,1115.169,1380
01/10/2015,1115.119,1119.111,1111.038,1113.67,1380
02/10/2015,1113.669,1141.223,1104.608,1138.059,1260
04/10/2015,1137.521,1139.64,1136.479,1136.779,120
05/10/2015,1136.8,1141.882,1130.089,1135.668,1380
06/10/2015,1135.668,1151.13,1134.951,1146.451,1380
07/10/2015,1146.438,1153.629,1141.738,1145.089,1380
08/10/2015,1145.088,1151.259,1136.569,1140.781,1380
09/10/2015,1140.788,1159.631,1139.851,1154.708,1260
11/10/2015,1155.149,1156.61,1154.889,1155.628,120
12/10/2015,1155.638,1169.001,1154.789,1161.621,1380
13/10/2015,1161.621,1168.998,1151.792,1167.621,1380
14/10/2015,1167.672,1189.739,1163.378,1185.252,1379
15/10/2015,1185.302,1191.45,1174.398,1181.641,1380
16/10/2015,1181.641,1184.442,1174.239,1176.64,1260
18/10/2015,1176.449,1177.498,1175.189,1177.442,120
19/10/2015,1177.442,1178.149,1168.549,1169.1,1380
20/10/2015,1169.099,1180.889,1167.328,1177.298,1380
21/10/2015,1177.298,1179.218,1163.719,1165.799,1380
22/10/2015,1165.8,1171.73,1162.579,1165.501,1380
23/10/2015,1165.501,1179.351,1158.929,1164.18,1260
25/10/2015,1163.641,1164.189,1162.188,1164.059,120
26/10/2015,1164.049,1169.64,1162.069,1163.729,1380
27/10/2015,1163.748,1168.729,1160.678,1166.261,1379
28/10/2015,1166.261,1182.909,1152.278,1158.782,1380
29/10/2015,1158.782,1162.639,1143.379,1147.242,1380
30/10/2015,1147.242,1150.019,1139.211,1141.831,1258
01/11/2015,1141.652,1141.992,1134.158,1140.591,60
02/11/2015,1140.659,1142.989,1132.549,1133.131,1380
03/11/2015,1133.131,1138.24,1114.358,1119.929,1380
04/11/2015,1119.929,1122.78,1106.329,1109.861,1381
05/11/2015,1109.811,1111.449,1102.919,1105.38,1380
06/11/2015,1105.39,1110.429,1085.4,1089.452,1320
08/11/2015,1089.742,1091.439,1089.029,1089.939,60
09/11/2015,1089.939,1095.72,1088.339,1092.818,1380
10/11/2015,1092.868,1094.588,1085.179,1090.09,1372
11/11/2015,1090.09,1093.55,1084.109,1086.731,1380
12/11/2015,1086.731,1089.639,1074.129,1083.93,1380
13/11/2015,1083.929,1088.558,1079.708,1083.491,1320
15/11/2015,1089.14,1090.169,1085.929,1089.199,60
16/11/2015,1089.22,1098.139,1081.309,1083.639,1380
17/11/2015,1083.64,1084.969,1065.428,1069.208,1380
18/11/2015,1069.208,1075.359,1064.615,1071.708,1379
19/11/2015,1071.708,1087.379,1069.379,1082.009,1380
20/11/2015,1081.989,1088.048,1075.801,1077.592,1320
22/11/2015,1077.031,1077.072,1073.412,1075.781,60
23/11/2015,1075.812,1076.682,1066.761,1069.991,1380
24/11/2015,1069.991,1081.102,1069.119,1075.268,1380
25/11/2015,1075.261,1080.78,1067.891,1070.729,1380
26/11/2015,1070.729,1074.822,1069.639,1071.819,1141
27/11/2015,1071.83,1073.752,1052.708,1057.469,1126
29/11/2015,1056.839,1058.799,1056.839,1057.16,60
30/11/2015,1057.159,1069.679,1053.131,1064.218,1380
01/12/2015,1064.22,1074.629,1063.202,1069.869,1380
02/12/2015,1069.899,1070.579,1050.6,1054.061,1380
03/12/2015,1054.011,1065.399,1046.231,1063.2,1380
04/12/2015,1063.34,1088.841,1058.128,1085.851,1320
06/12/2015,1085.671,1086.14,1082.598,1083.109,60
07/12/2015,1083.079,1086.581,1066.189,1071.029,1379
08/12/2015,1071.009,1079.158,1067.59,1075.979,1380
09/12/2015,1075.979,1085.349,1069.5,1072.25,1380
10/12/2015,1072.249,1076.431,1069.359,1071.909,1379
11/12/2015,1071.909,1079.49,1062.381,1074.191,1320
13/12/2015,1073.26,1074.06,1072.011,1072.109,60
14/12/2015,1072.179,1077.499,1058.65,1061.469,1380
15/12/2015,1061.481,1068.669,1058.849,1061.19,1380
16/12/2015,1061.189,1078.309,1060.88,1069.429,1380
17/12/2015,1069.419,1072.869,1047.64,1052.799,1380
18/12/2015,1052.8,1071.578,1051.189,1065.811,1320
20/12/2015,1065.902,1066.429,1064.332,1065.169,60
21/12/2015,1065.219,1081.639,1063.838,1077.31,1380
22/12/2015,1077.309,1080.691,1071.719,1073.491,1380
23/12/2015,1073.491,1075.459,1068.269,1071.69,1380
24/12/2015,1071.689,1076.942,1071.119,1075.811,1111
27/12/2015,1075.681,1076.9,1075.531,1075.789,59
28/12/2015,1075.799,1076.36,1066.459,1068.229,1380
29/12/2015,1068.23,1075.3,1067.399,1068.949,1380
30/12/2015,1068.95,1072.219,1059.389,1061.8,1380
31/12/2015,1061.799,1063.488,1058.168,1060.881,1320
03/01/2016,1062.341,1066.321,1061.729,1063.059,60
04/01/2016,1063.059,1083.488,1062.239,1072.979,1380
05/01/2016,1072.99,1082.048,1072.629,1077.632,1380
06/01/2016,1077.632,1095.18,1074.928,1092.559,1380
07/01/2016,1092.559,1110.08,1091.35,1109.21,1380
08/01/2016,1109.199,1112.949,1092.229,1104.031,1320
10/01/2016,1103.751,1108.151,1103.531,1106.622,60
11/01/2016,1106.622,1108.401,1093.439,1095.69,1380
12/01/2016,1095.699,1099.192,1083.449,1086.459,1380
13/01/2016,1086.448,1095.451,1079.76,1094.932,1380
14/01/2016,1094.932,1095.161,1071.419,1076.851,1380
15/01/2016,1076.848,1097.282,1076.199,1088.371,1320
17/01/2016,1089.402,1090.782,1089.189,1090.332,60
18/01/2016,1090.281,1093.31,1087.508,1088.49,1141
19/01/2016,1088.489,1094.53,1082.459,1087.789,1380
20/01/2016,1087.79,1109.619,1087.769,1099.38,1380
21/01/2016,1099.379,1104.509,1092.389,1100.629,1380
22/01/2016,1100.652,1102.779,1094.038,1097.462,1320
24/01/2016,1097.3,1098.101,1097.13,1097.801,60
25/01/2016,1097.801,1108.99,1097.581,1108.781,1380
26/01/2016,1108.781,1122.908,1107.482,1119.501,1380
27/01/2016,1119.501,1127.99,1114.871,1124.689,1380
28/01/2016,1124.699,1124.852,1110.9,1114.17,1380
29/01/2016,1114.169,1118.401,1108.352,1117.891,1320
31/01/2016,1117.641,1118.059,1115.352,1117.518,60
01/02/2016,1117.518,1129.68,1116.898,1128.221,1380
02/02/2016,1128.19,1130.951,1122.272,1127.35,1380
03/02/2016,1127.349,1145.458,1124.319,1141.95,1380
04/02/2016,1141.899,1157.308,1139.548,1155.449,1380
05/02/2016,1155.449,1174.49,1145.188,1173.352,1320
07/02/2016,1173.299,1173.299,1164.739,1164.789,60
08/02/2016,1164.789,1200.799,1164.248,1190.99,1380
09/02/2016,1190.989,1198.881,1185.641,1189.181,1380
10/02/2016,1189.181,1198.609,1181.489,1198.6,1380
11/02/2016,1198.61,1263.329,1198.141,1240.27,1380
12/02/2016,1240.2,1246.088,1232.372,1237.452,1320
14/02/2016,1231.088,1234.302,1230.651,1233.409,60
15/02/2016,1233.4,1234.799,1202.191,1207.86,1141
16/02/2016,1207.87,1216.939,1190.829,1202.522,1380
17/02/2016,1202.522,1213.712,1195.608,1206.941,1380
18/02/2016,1206.972,1239.879,1200.691,1231.049,1380
19/02/2016,1231.079,1234.528,1219.902,1225.832,1320
21/02/2016,1225.059,1226.129,1223.508,1225.48,60
22/02/2016,1225.479,1226.188,1201.871,1208.79,1380
23/02/2016,1208.789,1232.559,1207.15,1230.302,1380
24/02/2016,1230.3,1253.251,1221.129,1224.37,1380
25/02/2016,1224.38,1242.931,1224.049,1233.589,1380
26/02/2016,1233.589,1240.458,1211.459,1222.421,1320
28/02/2016,1222.511,1222.82,1215.651,1221.241,60
29/02/2016,1221.241,1241.811,1219.889,1240.339,1380
01/03/2016,1240.34,1248.461,1227.149,1232.149,1380
02/03/2016,1232.15,1244.009,1224.708,1240.9,1380
03/03/2016,1240.889,1268.248,1237.352,1259.89,1380
04/03/2016,1259.889,1279.728,1250.508,1258.991,1320
06/03/2016,1260.112,1263.93,1258.14,1263.739,60
07/03/2016,1263.739,1273.111,1256.659,1267.76,1380
08/03/2016,1267.759,1278.04,1260.5,1263.06,1380
09/03/2016,1263.21,1264.889,1242.912,1253.459,1380
10/03/2016,1253.58,1273.299,1237.111,1271.051,1380
11/03/2016,1271.002,1284.189,1248.169,1250.392,1320
13/03/2016,1249.98,1253.36,1247.84,1252.779,120
14/03/2016,1252.789,1261.038,1229.198,1236.129,1380
